Code,,1989-12,1990-12,1991-12,1992-12,1993-12,1994-12,1995-12,1996-12,1997-12,1998-12,1999-12,2000-12,2001-12,2002-12,2003-12,2004-12,2005-12,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12,2020-07
A102210,이연법인세자산,,,,,,,,,,,,,,,,,,,112573.000000 ,204276.000000 ,,,,,,,70070.640000 ,,,155798.690000 ,,
A102210,영업이익,,,,,,,,,,,593652.000000 ,457268.000000 ,684450.000000 ,817932.000000 ,652938.000000 ,361729.000000 ,1906899.000000 ,1865257.000000 ,6000627.000000 ,10445095.000000 ,14938462.000000 ,11466428.000000 ,8909161.040000 ,8698466.270000 ,3749992.490000 ,8702832.900000 ,14409282.080000 ,6599694.450000 ,-1443104.730000 ,-3923106.030000 ,-2765004.300000 ,
A102210,자산총계,,,,,,,,,,,8309470.000000 ,10213572.000000 ,10490811.000000 ,11632615.000000 ,12401475.000000 ,20408340.000000 ,39617241.000000 ,48551884.000000 ,58519120.000000 ,85406585.000000 ,117480222.000000 ,128312485.000000 ,145814967.900000 ,150666203.640000 ,196371509.770000 ,214641351.070000 ,244946635.970000 ,233592760.940000 ,223964801.880000 ,216611504.270000 ,146820811.700000 ,
A021820,자본총계,,1847798.000000 ,2268955.000000 ,3440367.000000 ,5937303.000000 ,7980124.000000 ,12794660.000000 ,13780628.000000 ,14537513.000000 ,15330071.000000 ,23696822.000000 ,33325134.000000 ,36059909.000000 ,41056469.000000 ,45569355.000000 ,56140180.000000 ,65482471.000000 ,75284042.000000 ,92662373.000000 ,111758944.000000 ,152053184.000000 ,178401992.000000 ,314328513.000000 ,402854085.850000 ,435958354.410000 ,526418621.060000 ,569620475.930000 ,551838702.100000 ,538318785.000000 ,511839215.000000 ,,
A021820,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A021820,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,643372.010000 ,624092.500000 ,,,,,,
A021820,영업이익,,-111624.000000 ,1459207.000000 ,2418010.000000 ,2400864.000000 ,2592688.000000 ,2030784.000000 ,2022539.000000 ,-205478.000000 ,1303759.000000 ,1695207.000000 ,1532095.000000 ,479040.000000 ,3757903.000000 ,2601654.000000 ,6475691.000000 ,8911748.000000 ,3961041.000000 ,7750851.000000 ,2267935.000000 ,12654547.000000 ,2920180.000000 ,62572304.000000 ,71083139.900000 ,65006974.120000 ,60125566.550000 ,54293591.650000 ,-9514033.830000 ,-21986851.000000 ,-26153002.000000 ,,
A021820,자산총계,,14090438.000000 ,15946714.000000 ,15344896.000000 ,18749188.000000 ,21280338.000000 ,27732176.000000 ,28727532.000000 ,26524186.000000 ,28495206.000000 ,40216550.000000 ,50597388.000000 ,55173174.000000 ,57425755.000000 ,62301460.000000 ,81955125.000000 ,98738143.000000 ,96012118.000000 ,138287730.000000 ,167518572.000000 ,205878611.000000 ,225915754.000000 ,429357511.540000 ,494928446.060000 ,540744179.590000 ,603983799.880000 ,662998502.070000 ,634556333.540000 ,663953668.000000 ,619489296.000000 ,,
A105740,자본총계,,,,,,,,,,,,,,,,3520444.000000 ,4379174.000000 ,5650170.000000 ,7832499.000000 ,9273930.000000 ,13837666.000000 ,32257377.000000 ,44547124.710000 ,63678598.430000 ,67883283.610000 ,73865809.370000 ,76074436.730000 ,77482860.670000 ,77142955.050000 ,84725942.400000 ,92910653.230000 ,
A105740,우선주자본금,,,,,,,,,,,,,,,,,,,,41667.000000 ,41667.000000 ,41667.000000 ,,,,,,,,,,
A105740,이연법인세자산,,,,,,,,,,,,,,,,,,,,15839.000000 ,,103348.000000 ,,,,,,,,,,
A105740,영업이익,,,,,,,,,,,,,,,,875407.000000 ,600738.000000 ,1719193.000000 ,2818830.000000 ,4188528.000000 ,6752517.000000 ,5955077.000000 ,10847210.500000 ,10016743.800000 ,6904742.320000 ,6890527.250000 ,4521793.610000 ,2663967.100000 ,1792484.190000 ,5879928.320000 ,9836289.350000 ,
A105740,자산총계,,,,,,,,,,,,,,,,8967553.000000 ,11406536.000000 ,15525550.000000 ,17964503.000000 ,23071502.000000 ,28332193.000000 ,49325523.000000 ,66992085.420000 ,82285786.390000 ,88426122.340000 ,98386973.670000 ,97076615.620000 ,97699789.160000 ,99540146.000000 ,109270704.140000 ,123740059.210000 ,
A008800,자본총계,,8023061.000000 ,8027816.000000 ,7943804.000000 ,8189760.000000 ,8779789.000000 ,8629146.000000 ,8467125.000000 ,8744436.000000 ,34422430.000000 ,34183512.000000 ,36476093.000000 ,36720595.000000 ,36840025.000000 ,34416180.000000 ,34621031.000000 ,33733518.000000 ,31094431.000000 ,31429719.000000 ,31657289.000000 ,30001327.000000 ,28909456.000000 ,31141412.530000 ,31522828.980000 ,33181663.000000 ,27680005.480000 ,34455163.060000 ,15298944.280000 ,26395455.700000 ,60558968.030000 ,30634499.110000 ,
A008800,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A008800,이연법인세자산,,,,,,,,,,,394992.000000 ,,,,148709.000000 ,152723.000000 ,883729.000000 ,1137055.000000 ,68445.000000 ,67779.000000 ,117854.000000 ,124007.000000 ,,,,,,,,,,
A008800,영업이익,,249718.000000 ,866079.000000 ,932473.000000 ,1217988.000000 ,1473216.000000 ,405993.000000 ,667162.000000 ,979501.000000 ,789717.000000 ,-1275965.000000 ,1155683.000000 ,2247463.000000 ,693228.000000 ,-2435684.000000 ,-4875362.000000 ,-3158189.000000 ,301815.000000 ,-2162032.000000 ,621576.000000 ,567654.000000 ,628537.000000 ,-1719619.920000 ,-2979466.510000 ,1384383.000000 ,-2489064.250000 ,359643.670000 ,-4012369.670000 ,-8855591.360000 ,-15478897.180000 ,-4509218.040000 ,
A008800,자산총계,,23348010.000000 ,26932637.000000 ,29778822.000000 ,31704403.000000 ,33899088.000000 ,39058668.000000 ,40500713.000000 ,43498652.000000 ,68664322.000000 ,70926807.000000 ,74469018.000000 ,73153118.000000 ,76164740.000000 ,66447772.000000 ,65644199.000000 ,68445913.000000 ,63851065.000000 ,56369337.000000 ,54940960.000000 ,54835068.000000 ,53839141.000000 ,73704290.830000 ,61473362.960000 ,63908708.000000 ,58726859.000000 ,77797542.880000 ,49125869.250000 ,46291545.100000 ,106134014.090000 ,44161246.330000 ,
A004440,자본총계,,,,,,,,,,,28129048.000000 ,29388844.000000 ,32383313.000000 ,35067387.000000 ,43393286.000000 ,42267106.000000 ,60698454.000000 ,58564528.000000 ,63151251.000000 ,72397629.000000 ,99095140.000000 ,99456536.000000 ,122955268.000000 ,137477947.000000 ,153832431.000000 ,173035644.000000 ,199098184.000000 ,288726190.740000 ,285505252.070000 ,276503504.400000 ,278771721.760000 ,
A004440,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A004440,이연법인세자산,,,,,,,,,,,830753.000000 ,87166.000000 ,,,9929.000000 ,,,,,160243.000000 ,,,,,,,,,,,,
A004440,영업이익,,,,,,,,,,,4633345.000000 ,6300279.000000 ,5350749.000000 ,7560570.000000 ,12782209.000000 ,47197.000000 ,-1156217.000000 ,2429232.000000 ,8258733.000000 ,7259030.000000 ,727592.000000 ,4760855.000000 ,12545510.000000 ,22427908.000000 ,31915770.000000 ,33659562.000000 ,54190097.000000 ,55680273.710000 ,12927934.420000 ,3734245.280000 ,3576912.930000 ,
A004440,자산총계,,,,,,,,,,,75182420.000000 ,67294041.000000 ,63542009.000000 ,59265446.000000 ,64477916.000000 ,66750453.000000 ,117479565.000000 ,130636029.000000 ,125414800.000000 ,114291604.000000 ,223845873.000000 ,240258947.000000 ,276798381.000000 ,332197171.000000 ,323495936.000000 ,304965544.000000 ,338550378.000000 ,378938965.240000 ,361301200.350000 ,338910390.520000 ,337219744.330000 ,
A012280,자본총계,5981984.000000 ,6533371.000000 ,7937306.000000 ,7106223.000000 ,5469450.000000 ,3234896.000000 ,4206875.000000 ,7935240.000000 ,5323672.000000 ,5881190.000000 ,10981107.000000 ,13570475.000000 ,19445711.000000 ,12493031.000000 ,11487558.000000 ,12090641.000000 ,14205994.000000 ,16197499.000000 ,16876830.000000 ,31631033.000000 ,29210908.000000 ,34014320.000000 ,36647281.600000 ,44550154.140000 ,48869056.260000 ,52553722.480000 ,58005624.500000 ,67649270.670000 ,70188052.480000 ,69568422.220000 ,70717858.310000 ,
A012280,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A012280,이연법인세자산,,,,,,,,,,,,,,,,,,,129132.000000 ,,,,,,,,,,,,,
A012280,영업이익,1115062.000000 ,1156747.000000 ,634638.000000 ,-70350.000000 ,-745943.000000 ,820826.000000 ,1833335.000000 ,2945616.000000 ,-1200026.000000 ,-1428130.000000 ,1296574.000000 ,1393961.000000 ,-472794.000000 ,-1008147.000000 ,2082995.000000 ,3079193.000000 ,3197034.000000 ,4209472.000000 ,3097032.000000 ,3801008.000000 ,651166.000000 ,4501440.000000 ,9185650.240000 ,10365120.580000 ,7075887.560000 ,9236135.550000 ,15635929.400000 ,10828515.850000 ,7218831.200000 ,1069955.700000 ,2018153.290000 ,
A012280,자산총계,9101531.000000 ,13896064.000000 ,20313239.000000 ,22061687.000000 ,22907473.000000 ,22610699.000000 ,28620063.000000 ,45925198.000000 ,51793751.000000 ,52188907.000000 ,46913687.000000 ,52295907.000000 ,55443018.000000 ,56526907.000000 ,52248314.000000 ,58280764.000000 ,53873830.000000 ,53132621.000000 ,58067179.000000 ,74571569.000000 ,77976825.000000 ,77816435.000000 ,113212454.550000 ,105616696.960000 ,98358355.710000 ,104415471.840000 ,112542860.630000 ,137789309.930000 ,179811589.920000 ,208397874.830000 ,201880456.880000 ,
A238200,자본총계,,,,,,,,,,,,,,,,,,,,,,,,,,10950538.000000 ,13901388.000000 ,16070035.000000 ,18495261.000000 ,44727873.440000 ,46293545.070000 ,
A238200,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A238200,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A238200,영업이익,,,,,,,,,,,,,,,,,,,,,,,,,,2758392.000000 ,3749890.000000 ,2094417.000000 ,3017695.000000 ,3501423.740000 ,1392294.400000 ,
A238200,자산총계,,,,,,,,,,,,,,,,,,,,,,,,,,13054511.000000 ,19923791.000000 ,34339121.000000 ,36849360.000000 ,46741370.860000 ,48243897.600000 ,
A048910,자본총계,,,,,,,,,,-379285.000000 ,1997916.000000 ,16953556.000000 ,36480166.000000 ,38798791.000000 ,39332688.000000 ,38067895.000000 ,24086142.000000 ,28406629.000000 ,33459882.000000 ,37774167.000000 ,57018965.000000 ,57766297.000000 ,68807680.000000 ,65154717.500000 ,51090584.270000 ,54837939.690000 ,66261961.310000 ,74341187.990000 ,80950349.910000 ,101545423.180000 ,101197640.170000 ,
A048910,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A048910,이연법인세자산,,,,,,,,,,,,158322.000000 ,674514.000000 ,887093.000000 ,1127930.000000 ,1737618.000000 ,1353592.000000 ,,,,,,737847.000000 ,151942.820000 ,150970.790000 ,229484.520000 ,219706.900000 ,191792.010000 ,254171.930000 ,386114.810000 ,336709.230000 ,
A048910,영업이익,,,,,,,,,,-1292299.000000 ,1889302.000000 ,2133856.000000 ,2462893.000000 ,3042113.000000 ,25082.000000 ,248345.000000 ,-1324542.000000 ,-204421.000000 ,4232711.000000 ,-761018.000000 ,505790.000000 ,-2532556.000000 ,558471.000000 ,301602.980000 ,-5142124.020000 ,1721005.420000 ,4299518.040000 ,2379822.960000 ,6987071.350000 ,6412992.160000 ,3664066.470000 ,
A048910,자산총계,,,,,,,,,,6538295.000000 ,10612666.000000 ,24431719.000000 ,42258343.000000 ,45299466.000000 ,46917593.000000 ,48256829.000000 ,32801989.000000 ,40687138.000000 ,43022792.000000 ,52458710.000000 ,74986893.000000 ,79065500.000000 ,100751430.000000 ,99157664.510000 ,88747277.410000 ,89995584.360000 ,93808748.390000 ,97760680.820000 ,104349222.010000 ,125572797.620000 ,136139044.850000 ,
A023000,자본총계,,,,,,,,,,,10219467.000000 ,13333622.000000 ,16345948.000000 ,19840213.000000 ,23273822.000000 ,28191685.000000 ,33340174.000000 ,37114722.000000 ,42488096.000000 ,54970089.000000 ,62801468.000000 ,75299773.000000 ,135669814.920000 ,150120433.660000 ,160741308.450000 ,169514994.510000 ,179137820.680000 ,189197582.790000 ,194953507.890000 ,204657754.480000 ,209945887.120000 ,
A023000,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A023000,이연법인세자산,,,,,,,,,,,547333.000000 ,585214.000000 ,717608.000000 ,725604.000000 ,1123472.000000 ,408045.000000 ,40166.000000 ,84759.000000 ,281944.000000 ,202695.000000 ,196098.000000 ,53479.000000 ,,,,,,,,,,
A023000,영업이익,,,,,,,,,,,9692720.000000 ,10037807.000000 ,9241779.000000 ,7892406.000000 ,6273040.000000 ,6831111.000000 ,7879905.000000 ,5444318.000000 ,5795837.000000 ,9946784.000000 ,11628060.000000 ,20199240.000000 ,26314422.700000 ,24589931.150000 ,18684202.070000 ,15936040.990000 ,18708085.470000 ,15935138.480000 ,12556026.670000 ,13144625.570000 ,10797108.980000 ,
A023000,자산총계,,,,,,,,,,,80933434.000000 ,83219512.000000 ,81629693.000000 ,77827946.000000 ,72957613.000000 ,77091170.000000 ,86420327.000000 ,82788284.000000 ,91894524.000000 ,111723813.000000 ,126872181.000000 ,149440991.000000 ,217769531.730000 ,205818260.380000 ,203893675.140000 ,211168967.330000 ,223484364.620000 ,234265073.980000 ,245605264.130000 ,253757378.230000 ,249461227.870000 ,
A005800,자본총계,32038102.000000 ,35939773.000000 ,40820860.000000 ,47449469.000000 ,80096083.000000 ,86335224.000000 ,90824776.000000 ,97545936.000000 ,101678187.000000 ,104865189.000000 ,119733758.000000 ,146139991.000000 ,157105932.000000 ,165487777.000000 ,165672834.000000 ,169849215.000000 ,179738057.000000 ,193949388.000000 ,206199382.000000 ,220343834.000000 ,234757781.000000 ,251297383.000000 ,261091984.610000 ,268435521.570000 ,271747956.670000 ,272122516.340000 ,283830125.130000 ,300267733.700000 ,304783173.940000 ,308312062.070000 ,309354544.690000 ,
A005800,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A005800,이연법인세자산,,,,,,,,,,,,,,,129193.000000 ,,,,,,,,260576.720000 ,225095.740000 ,279722.030000 ,376487.680000 ,658668.520000 ,786566.310000 ,790443.090000 ,648961.070000 ,537817.360000 ,
A005800,영업이익,7356388.000000 ,4344678.000000 ,6214670.000000 ,4433326.000000 ,7436325.000000 ,9231512.000000 ,4073352.000000 ,6296767.000000 ,2207562.000000 ,7339004.000000 ,7890977.000000 ,11447185.000000 ,14361029.000000 ,11995863.000000 ,3525540.000000 ,6533598.000000 ,10691675.000000 ,15169671.000000 ,14005213.000000 ,14224873.000000 ,17422633.000000 ,17026229.000000 ,14526505.030000 ,9774936.130000 ,3617415.390000 ,305235.860000 ,6017521.720000 ,3163425.380000 ,5962661.650000 ,752835.370000 ,1427380.450000 ,
A005800,자산총계,61917367.000000 ,73983789.000000 ,86301982.000000 ,91379351.000000 ,127479084.000000 ,135731056.000000 ,144635329.000000 ,156333776.000000 ,155647153.000000 ,153015776.000000 ,172576434.000000 ,214641353.000000 ,205121359.000000 ,195198054.000000 ,181799310.000000 ,184440505.000000 ,203415703.000000 ,218593039.000000 ,255701221.000000 ,249936120.000000 ,265760837.000000 ,282316589.000000 ,295673750.610000 ,303347615.190000 ,303645633.120000 ,300720370.760000 ,317693559.470000 ,334494513.210000 ,331622240.420000 ,335722109.060000 ,338950789.850000 ,
A002230,자본총계,,27971228.000000 ,31275463.000000 ,34037124.000000 ,36890175.000000 ,40478811.000000 ,46463708.000000 ,48840707.000000 ,59958384.000000 ,50543209.000000 ,66047054.000000 ,29604371.000000 ,32801837.000000 ,35251977.000000 ,34220063.000000 ,34971619.000000 ,38294467.000000 ,42647149.000000 ,49783330.000000 ,51766312.000000 ,55836194.000000 ,61725108.000000 ,67647498.380000 ,75035796.880000 ,101464955.370000 ,109669189.090000 ,127410393.380000 ,130921772.310000 ,144278629.840000 ,143249195.740000 ,143189252.770000 ,
A002230,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A002230,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,208752.710000 ,48835.350000 ,137792.560000 ,532244.450000 ,573831.300000 ,2206854.340000 ,940389.820000 ,
A002230,영업이익,,6409009.000000 ,7925768.000000 ,7188467.000000 ,7894959.000000 ,6854867.000000 ,5292524.000000 ,4781679.000000 ,2509090.000000 ,-1083311.000000 ,5380218.000000 ,1946785.000000 ,2516514.000000 ,3463252.000000 ,1250637.000000 ,-1266326.000000 ,738005.000000 ,2084519.000000 ,1899250.000000 ,1225218.000000 ,513676.000000 ,503623.000000 ,2979934.600000 ,-610619.240000 ,529501.600000 ,4468131.600000 ,8878883.630000 ,4502440.340000 ,8117612.890000 ,-1281022.360000 ,-1739809.630000 ,
A002230,자산총계,,78308096.000000 ,103568242.000000 ,109039344.000000 ,124390296.000000 ,133707125.000000 ,141864632.000000 ,148742622.000000 ,167643731.000000 ,149852879.000000 ,163721840.000000 ,47943248.000000 ,39161772.000000 ,41894580.000000 ,39507573.000000 ,42413294.000000 ,48810796.000000 ,53552134.000000 ,60936147.000000 ,60846968.000000 ,65804258.000000 ,84425182.000000 ,90823304.110000 ,100375881.380000 ,133918375.840000 ,117182202.370000 ,137522138.010000 ,145598818.930000 ,160860295.140000 ,164245868.520000 ,168595348.290000 ,
A034300,자본총계,,,,,,316111.000000 ,572771.000000 ,662551.000000 ,5568529.000000 ,10819295.000000 ,24741112.000000 ,29737832.000000 ,38637918.000000 ,54408218.000000 ,69619867.000000 ,84131954.000000 ,103374931.000000 ,124336666.000000 ,146873435.000000 ,144977026.000000 ,151480273.000000 ,158071105.000000 ,162674377.090000 ,160138708.060000 ,27971643.120000 ,28231983.810000 ,92975488.390000 ,127964153.770000 ,159673518.370000 ,195649561.900000 ,197581070.940000 ,
A034300,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A034300,이연법인세자산,,,,,,,,,,,1016047.000000 ,1150550.000000 ,939199.000000 ,1471567.000000 ,1066407.000000 ,1276946.000000 ,1312970.000000 ,1281728.000000 ,1410980.000000 ,1592687.000000 ,2876493.000000 ,1667341.000000 ,7771004.910000 ,8896457.050000 ,19154541.850000 ,16513656.110000 ,9078921.680000 ,11343843.980000 ,9953245.350000 ,23608441.720000 ,19667660.280000 ,
A034300,영업이익,,,,,,214188.000000 ,116349.000000 ,397713.000000 ,881005.000000 ,98144.000000 ,6248851.000000 ,10316740.000000 ,13910124.000000 ,17416957.000000 ,22255509.000000 ,20919934.000000 ,25402657.000000 ,35064091.000000 ,31988988.000000 ,25546499.000000 ,23118473.000000 ,24042829.000000 ,23397636.570000 ,7828213.900000 ,-20223800.690000 ,24697803.620000 ,41857340.720000 ,51931943.650000 ,24726184.720000 ,21849352.700000 ,24238315.740000 ,
A034300,자산총계,,,,,,7081834.000000 ,9619421.000000 ,18914035.000000 ,23837377.000000 ,81090371.000000 ,114781597.000000 ,122582140.000000 ,158868545.000000 ,153206748.000000 ,190499250.000000 ,226240747.000000 ,259132354.000000 ,296142185.000000 ,348604275.000000 ,432828492.000000 ,480550482.000000 ,424209383.000000 ,491318941.490000 ,581158876.630000 ,551472759.500000 ,672732057.840000 ,678596446.140000 ,734455411.210000 ,678555969.280000 ,757077428.700000 ,777742155.730000 ,
A256150,자본총계,,,,,,,,,,,,,,,,,,,,,,,,,,6568388.000000 ,6146330.000000 ,7320889.000000 ,11976264.000000 ,15948402.000000 ,31175523.190000 ,
A256150,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A256150,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135794.000000 ,238410.000000 ,379844.380000 ,
A256150,영업이익,,,,,,,,,,,,,,,,,,,,,,,,,,1859263.000000 ,2176955.000000 ,3020928.000000 ,2157546.000000 ,4912556.000000 ,6072416.940000 ,
A256150,자산총계,,,,,,,,,,,,,,,,,,,,,,,,,,16168289.000000 ,16826904.000000 ,18326633.000000 ,20219186.000000 ,25087853.000000 ,41463931.900000 ,
A020760,자본총계,,,,,,,22616221.000000 ,23578768.000000 ,26581000.000000 ,63047000.000000 ,100028329.000000 ,84613844.000000 ,200443877.000000 ,206471115.000000 ,204427530.000000 ,97367292.000000 ,63287653.000000 ,30045455.000000 ,17733330.000000 ,15310737.000000 ,38279340.000000 ,51358899.000000 ,89787933.610000 ,150861833.050000 ,150394117.170000 ,158307090.390000 ,130661659.580000 ,63832826.330000 ,82663725.360000 ,80970752.020000 ,50315238.750000 ,
A020760,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A020760,이연법인세자산,,,,,,,,,,,,50700.000000 ,,,4619143.000000 ,,,,,,,,,6146628.270000 ,6410203.110000 ,6485428.440000 ,8793577.690000 ,6774222.480000 ,7469396.470000 ,6930316.410000 ,6612477.990000 ,
A020760,영업이익,,,,,,,4667507.000000 ,8755329.000000 ,18701000.000000 ,30363000.000000 ,37811581.000000 ,27522477.000000 ,30445839.000000 ,15225248.000000 ,-6544851.000000 ,-10505127.000000 ,-8679618.000000 ,-8796750.000000 ,-4688517.000000 ,-4080725.000000 ,557989.000000 ,13091750.000000 ,36361186.730000 ,64563711.070000 ,59865110.830000 ,22678001.860000 ,-13120940.900000 ,-29834579.560000 ,19729138.310000 ,194988.850000 ,-30788621.850000 ,
A020760,자산총계,,,,,,,68014332.000000 ,69985906.000000 ,95727000.000000 ,143174000.000000 ,206824079.000000 ,223360672.000000 ,367753062.000000 ,341242078.000000 ,365634970.000000 ,159683072.000000 ,110348315.000000 ,83642174.000000 ,33025635.000000 ,40506148.000000 ,69560295.000000 ,143739527.000000 ,181151067.320000 ,272594180.030000 ,250179798.800000 ,254069883.540000 ,221348378.550000 ,153937276.170000 ,167515258.690000 ,158315437.240000 ,126231325.780000 ,
